"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"宏利環球基金-印度股票基金AA股","TFSV","美元","股票型","2006/11/30","RR5","年配","2026/05/22","3.1686","-7.75","-9.12","-10.21","25.4","217.91","12.79","-0.25","0.72","2026/03/31","345.00百萬(美元)","3.5",""
"宏利環球基金-美國股票基金AA股","TFSW","美元","股票型","2007/11/19","RR4","年配","2026/05/22","4.924","5.34","6.53","15.82","53.8","392.4","14.16","0.29","0.9","2026/03/31","373.00百萬(美元)","2",""
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT1","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/22","11.69","6.69","6.76","21.38","66.92","84.46","13.06","0.42","0.8","2026/04/30","82.1072億","2.5",""
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT2","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/22","15.7","6.43","6.32","15.65","62.29","66.1","14.49","0.29","0.95","2026/04/30","43.1673億","2.5",""
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT3","美元","平衡型","2020/11/19","RR3","月配","2026/05/22","77.7462","-1.36","5.07","12.19","23.65","28.81","6.8","0.45","0.38","2026/03/31","634.00百萬(歐元)","2",""
"安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFT4","美元","多重資產型","2024/08/28","RR3","月配","2026/05/22","13.34","14.75","27.77","41.81","N/A","50.22","16.11","0.63","1","2026/04/30","20.4822億","",""
"安聯AI收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFT5","台幣","多重資產型","2024/08/28","RR3","月配","2026/05/22","13.14","14.91","28.34","48.9","N/A","48.48","13.2","0.88","0.85","2026/04/30","57.9861億","",""
"貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/現金)","TFT6","美元","金融股","2022/10/19","RR4","月配","2026/05/22","18.26","-2.04","7.91","28.18","118.86","147.92","26.67","0.29","1.61","2026/03/31","2358.00百萬(美元)","4.5",""
"貝萊德美國價值型基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT7","美元","股票型","2022/10/26","RR4","月配","2026/05/22","12.18","3.41","14.32","24.66","50.75","59.98","12.09","0.52","0.8","2026/03/31","856.00百萬(美元)","3",""
"貝萊德環球資產配置基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT8","美元","平衡型","2023/07/19","RR3","月配","2026/05/22","11.58","2.77","10.19","18.96","N/A","37.44","10.7","0.45","0.75","2026/03/31","16992.00百萬(美元)","",""
"施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)","TFT9","台幣","多重資產型","2021/01/11","RR3","月配","2026/05/22","11.03","3.19","12.32","25.96","48.46","47.69","8.87","0.73","0.55","2026/04/30","20.3018億","3",""
"貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFTA","美元","股票型","2014/10/08","RR3","月配","2026/05/22","9.9","6.24","13.51","17.78","55.74","135.1","7.92","0.57","0.55","2026/03/31","11917.00百萬(美元)","3.5",""
"景順印度股票基金A-年配息股美元","TFTB","美元","股票型","2006/12/11","RR5","無","2026/05/22","105.78","-8.26","-12.65","-13.17","20.63","233.27","16.95","-0.24","0.96","2026/03/31","669.00百萬(美元)","3",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(美元對沖) - A股(每季派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFTC","美元","平衡型","2012/01/13","RR3","季配","2026/05/21","138.4","1.84","7.82","14.43","33.26","125.09","6.36","0.57","0.46","2026/03/31","19846.00百萬(美元)","3",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTD","澳幣","平衡型","2013/03/28","RR3","月配","2026/05/21","9.26","1.8","7.68","13.79","28.75","86.05","6.28","0.55","0.45","2026/03/31","19846.00百萬(美元)","2.5",""
"聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTI","美元","債券型","2014/01/09","RR3","月配","2026/05/22","9.01","-1.49","-0.09","4.85","16.95","39.14","4.21","0.25","1.06","2026/03/31","21861.00百萬(美元)","3.5",""
"聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTJ","澳幣","債券型","2014/01/14","RR3","月配","2026/05/22","8.49","-1.45","-0.07","4.49","13.64","34.68","4.23","0.22","1.04","2026/03/31","21861.00百萬(美元)","3",""
"聯博-全球靈活收益基金AT級別美元(基金之配息來源可能為本金)","TFTK","美元","債券型","2012/02/03","RR2","月配","2026/05/22","15.34","-1.46","-0.16","2.88","10.07","25.91","3.65","0.13","0.94","2026/03/31","1023.00百萬(美元)","3",""
"聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTM","美元","債券型","2014/02/20","RR3","月配","2026/05/22","9.36","0.29","1.71","5.55","26.68","56.36","1.38","0.88","0.35","2026/03/31","1712.00百萬(美元)","4",""
"安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTO","美元","平衡型","2012/10/16","RR3","月配","2026/05/22","8.7849","5.46","10.1","17.83","43.75","180.14","8.1","0.56","0.53","2026/03/31","53240.00百萬(美元)","3",""
"安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTP","歐元","平衡型","2013/05/02","RR3","月配","2026/05/22","8.2784","4.9","8.96","15.26","35.93","108.83","8.03","0.48","0.52","2026/03/31","53240.00百萬(美元)","2.5",""
"安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTQ","澳幣","平衡型","2012/10/15","RR3","月配","2026/05/22","8.1039","5.38","9.85","17.1","39.07","177.3","8.11","0.53","0.53","2026/03/31","53240.00百萬(美元)","2.5",""
"安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/現金)","TFTS","美元","股票型","2013/10/02","RR4","月配","2026/05/22","11.5897","-0.03","13.13","14.88","50.31","152.04","14.35","0.28","0.74","2026/03/31","1750.00百萬(歐元)","3.5",""
"施羅德環球基金系列-環球收息債券(美元)A-穩定月配(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TFU2","美元","債券型","2024/09/18","RR2","月配","2026/05/22","92.1353","-1.04","0.67","6.03","N/A","6.89","3.41","0.4","0.05","2026/04/30","8579.00百萬(美元)","",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU4","美元","平衡型","2018/03/26","RR3","月配","2026/05/21","8.53","1.9","7.92","14.51","33.3","51.24","6.38","0.57","0.46","2026/03/31","19846.00百萬(美元)","3",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFU5","美元","平衡型","2021/07/02","RR3","月配","2026/05/21","74.91","1.87","7.83","14.41","33.15","N/A","6.37","0.57","0.46","2026/03/31","19846.00百萬(美元)","3",""
"聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/現金)","TFU6","美元","股票型","2024/07/24","RR4","月配","2026/05/22","75.76","6.66","6.47","16.19","N/A","26.62","15.39","0.28","1.11","2026/03/31","8041.00百萬(美元)","",""
"瀚亞投資-全球價值股票基金Admc1(美元穩定月配)(本基金配息來源可能為本金)","TFU7","美元","股票型","2014/02/14","RR3","月配","2026/05/22","17.012","1.75","14.84","25.78","73.3","147.41","13.02","0.5","0.92","2026/03/31","603.00百萬(美元)","4.5",""
"瀚亞策略印度傘型基金之印度策略收益平衡基金B類型新台幣(本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU8","台幣","股票債券平衡型跨國投資型","2017/09/12","RR3","月配","2026/05/22","5.6","-9.33","-10.64","-10.57","-2.25","3.16","10.5","-0.33","2.25","2026/04/30","2.2371億","1",""
"景順環球高評級企業債券基金 E-穩定月配息股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFU9","美元","公司債券","2020/03/04","RR2","月配","2026/05/22","7.0656","-1.7","-0.33","4.91","17.58","2.24","3.61","0.29","0.95","2026/03/31","1200.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"景順多元收益成長基金 A-穩定月配息(美元對沖)股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV2","美元","平衡型","2020/03/04","RR3","月配","2026/05/22","10.852","-0.63","6.6","10.98","35.03","57.21","8.76","0.32","0.57","2026/03/31","2120.00百萬(歐元)","2","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV3","美元","債券型","2020/04/15","RR3","月配","2026/05/22","7.3662","-1.18","0.3","5.25","15.74","13.16","3.18","0.36","0.79","2026/03/31","473.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A (Mdis)股 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV4","美元","平衡型","1999/07/01","RR3","月配","2026/05/22","10.02","1.43","8.14","15.98","30.84","315.9","5.89","0.68","0.38","2026/03/31","11471.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV5","美元","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/22","9.53","3.01","8.61","17.56","40.81","48.99","9.1","0.49","0.67","2026/04/30","286.1438億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV6","台幣","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/22","6.49","2.72","7.97","18.03","36.31","43.11","8.32","0.55","0.58","2026/04/30","149.0207億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV7","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/22","15.7","6.43","6.32","15.65","62.29","66.1","14.49","0.29","0.95","2026/04/30","43.1673億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV8","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/22","11.69","6.69","6.76","21.38","66.92","84.46","13.06","0.42","0.8","2026/04/30","82.1072億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV9","美元","平衡型","2020/11/19","RR3","月配","2026/05/22","77.7462","-1.36","5.07","12.19","23.65","28.81","6.8","0.45","0.38","2026/03/31","634.00百萬(歐元)","2","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德ESG社會責任多元資產基金A8多幣別穩定月配息股份-美元幣避險(基金之配息來源可能為本金)","TFVU","美元","平衡型","2019/12/18","RR3","月配","2026/05/22","12.87","4.16","11.13","21.56","33.08","57.4","8.16","0.66","0.56","2026/03/31","2767.00百萬(歐元)","3","ESG基金"
"凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVX","台幣","多重資產型","2019/09/25","RR3","月配","2026/05/22","9.4329","3.57","6.44","18.92","46.45","54.24","8.77","0.55","0.57","2026/04/30","16.1213億","2.5",""
"凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVY","美元","多重資產型","2019/09/25","RR3","月配","2026/05/22","9.9807","3.79","6.78","17.33","53.75","71.96","9.65","0.46","0.67","2026/04/30","7.624億","2.5",""
"合庫標普利變特別股收益指數基金B類型(新台幣)(本基金之配息可能涉及本金)","TFVZ","台幣","跨國投資指數型","2018/03/26","RR4","月配","2026/05/22","7.71","-0.38","1.64","9.32","23.52","28.16","5.24","0.43","0.13","2026/04/30","1.4965億","2",""
"摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFW1","美元","債券型","2014/12/19","RR3","月配","2026/05/21","7.62","-0.13","1.3","4.34","17.52","45.76","1.71","0.52","0.36","2026/03/31","13631.00百萬(美元)","3.5",""
"安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)(2026/2/6暫停新申購)","TFW3","美元","平衡型","2022/01/03","RR3","月配","2026/05/22","84.43","1.75","7.58","16.09","38.42","21.61","7.61","0.53","0.54","2026/03/31","871.00百萬(美元)","2.5","★2026/2/6暫停新申購"
"駿利亨德森資產管理基金 - 駿利亨德森平衡基金 A6 穩月配美元 (本基金某些股份類別之配息來源可能為本金)","TFW4","美元","平衡型","2023/04/05","RR3","月配","2026/05/22","11.51","2.12","3.89","14.06","41.21","42.3","9.71","0.37","0.66","2026/03/31","11060.00百萬(美元)","2.5",""
"野村全球金融收益基金-月配類型美元計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW5","美元","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/05/22","7.7133","-2.19","-0.58","4.97","15.24","15.46","4.91","0.22","1.26","2026/04/30","3.5408億","3",""
"野村全球金融收益基金-月配類型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW6","台幣","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/05/22","7.2453","-2.32","-0.85","6.29","11.43","8.47","4.28","0.34","0.95","2026/04/30","20.3795億","2.5",""
"聯博-新興市場多元收益基金AD月配級別美元 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFW8","美元","平衡型","2013/03/21","RR4","月配","2026/05/22","14.67","4.27","21.95","36.58","81.12","86.92","16.61","0.55","1.06","2026/03/31","1015.00百萬(美元)","4.5",""
"聯博-新興市場優化波動股票基金AD月配級別美元(基金之配息來源可能為本金)","TFW9","美元","股票型","2018/02/22","RR5","月配","2026/05/22","17.86","1.88","21.9","38","88.44","N/A","18.02","0.53","1.1","2026/03/31","1086.00百萬(美元)","3",""
"合庫標普利變特別股收益指數基金B類型(美元)(本基金之配息可能涉及本金)","TFWA","美元","跨國投資指數型","2018/03/26","RR4","月配","2026/05/22","7.51","-0.32","1.65","4.95","21.18","24.44","3.86","0.28","0.25","2026/04/30","1.0437億","2",""
"安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWL","台幣","多重資產型","2018/04/23","RR3","月配","2026/05/22","8.58","6.87","10.7","20.15","31.43","56.67","8.2","0.62","0.55","2026/04/30","266.9076億","3",""
"安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWM","美元","多重資產型","2020/07/21","RR3","月配","2026/05/22","7.74","-1.99","-0.25","4.32","17.75","11.08","4.8","0.19","0.28","2026/04/30","1.3788億","1.5",""
"安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWN","美元","債券型","2017/03/01","RR3","月配","2026/05/22","8.1242","-1.18","0.3","5.25","15.73","23.8","3.18","0.36","0.79","2026/03/31","473.00百萬(美元)","3.5",""
"安聯全球永續發展基金-A配息類股(美元)(基金之配息來源可能為本金)","TFWO","美元","股票型","2003/01/02","RR3","年配","2026/05/22","53.1933","1.67","3.41","9.61","29.66","489.77","10.68","0.23","0.71","2026/03/31","1769.00百萬(歐元)","2",""
"凱基富利人生全權委託管理帳戶(美元)(現金撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWR","美元","類全委帳戶","2022/09/07","RR3","月配","2026/5/21","11.13","2.77","6.1","9.55","14.27","11.3","11.58","-","-","-","-","-","-"
"瀚亞新收益全權委託管理帳戶-N1級別(美元)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWV","美元","類全委帳戶","2023/07/24","RR3","月配","2026/5/21","11.36","1.43","6.67","10.4","N/A","13.6","13.32","-","-","-","-","-","-"
"Invesco納斯達克100指數ETF","","美元","股票型","1999/03/10","RR4","季配","2026/05/22","717.54","18.01","21.91","40.27","116.4","1572.1","17.62","0.52","1","2026/04/30","440260.00百萬(美元)","N/A","N/A"
"ISHARES歐洲ETF","","美元","股票型","2000/07/25","RR4","半年配","2026/05/22","72.715","-1.51","12.9","18.86","53.46","273.41","18.23","0.24","1.05","2026/04/30","1725.00百萬(美元)","N/A","N/A"
"Vanguard全世界股票ETF","","美元","股票型","2008/06/24","RR4","季配","2026/05/22","155.57","5.4","15.45","29.7","76.02","357.6","14.72","0.46","1.08","2026/04/30","90200.00百萬(美元)","N/A","N/A"
"VanguardS&P500 ETF","","美元","股票型","2010/09/07","RR4","季配","2026/05/22","685.55","8.47","13.82","29.43","85.49","800.72","13.57","0.49","1","2026/04/30","1600000.00百萬(美元)","N/A","N/A"
"SPDR標普500指數ETF","","美元","股票型","1993/01/22","RR4","季配","2026/05/22","745.64","8.45","13.79","29.34","85.02","2978.64","13.52","0.49","0.99","2026/04/30","735061.00百萬(美元)","N/A","N/A"
